TimeSeconds,parsedDate,dateTimeStr,ipLayerProtocol,ipLayerProtocolCode,firstSeenSrcIp,firstSeenDestIp,firstSeenSrcPort,firstSeenDestPort,moreFragments,contFragments,durationSeconds,firstSeenSrcPayloadBytes,firstSeenDestPayloadBytes,firstSeenSrcTotalBytes,firstSeenDestTotalBytes,firstSeenSrcPacketCount,firstSeenDestPacketCount,recordForceOut
1364803512.059278,2013-04-01 08:05:12,20130401080512.059278,6,TCP,172.10.1.38,10.0.0.5,5149,80,0,0,0,175,408,453,632,5,4,0
1364803512.0533891,2013-04-01 08:05:12,20130401080512.053389,6,TCP,172.10.2.98,10.0.0.5,3802,80,0,0,0,151,408,429,632,5,4,0
1364803512.098942,2013-04-01 08:05:12,20130401080512.098942,6,TCP,172.30.1.254,10.0.0.11,6411,80,0,0,0,176,409,454,633,5,4,0
1364803512.0186479,2013-04-01 08:05:12,20130401080512.018648,6,TCP,172.10.1.75,10.1.0.76,5148,80,0,0,0,176,409,454,633,5,4,0
1364803512.0125079,2013-04-01 08:05:12,20130401080512.012508,6,TCP,172.10.1.84,10.0.0.9,5147,80,0,0,0,175,408,453,632,5,4,0
1364803512.0023739,2013-04-01 08:05:12,20130401080512.002374,6,TCP,172.10.2.103,10.0.0.9,3801,80,0,0,0,151,408,429,632,5,4,0
1364803513.999028,2013-04-01 08:05:13,20130401080513.999028,6,TCP,172.10.1.53,10.0.0.5,5170,80,0,0,0,175,408,453,632,5,4,0
1364803513.9985361,2013-04-01 08:05:13,20130401080513.998536,6,TCP,172.10.2.53,10.0.0.13,3847,80,0,0,0,152,409,430,633,5,4,0
1364803513.9438729,2013-04-01 08:05:13,20130401080513.943873,6,TCP,172.10.1.13,10.1.0.100,5169,80,0,0,0,177,410,455,634,5,4,0
1364803513.9379311,2013-04-01 08:05:13,20130401080513.937931,6,TCP,172.10.2.97,10.0.0.9,3842,80,0,0,0,151,408,429,632,5,4,0
1364803513.883925,2013-04-01 08:05:13,20130401080513.883925,6,TCP,172.10.1.85,10.0.0.8,5168,80,0,0,0,175,408,453,632,5,4,0
1364803513.873147,2013-04-01 08:05:13,20130401080513.873147,6,TCP,172.10.1.4,10.0.0.11,5167,80,0,0,0,176,409,454,633,5,4,0
1364803513.8584199,2013-04-01 08:05:13,20130401080513.858420,6,TCP,172.10.1.6,10.0.0.14,5166,80,0,0,0,176,409,454,633,5,4,0
1364803513.831661,2013-04-01 08:05:13,20130401080513.831661,6,TCP,172.10.1.244,10.0.0.13,4926,80,0,0,0,176,409,454,633,5,4,0
1364803513.824276,2013-04-01 08:05:13,20130401080513.824276,6,TCP,172.10.1.37,10.0.0.7,5165,80,0,0,0,175,408,453,632,5,4,0
1364803513.8357079,2013-04-01 08:05:13,20130401080513.835708,6,TCP,172.10.2.139,10.0.0.12,3835,80,0,0,0,152,409,430,633,5,4,0
1364803513.816844,2013-04-01 08:05:13,20130401080513.816844,6,TCP,172.10.1.215,10.0.0.11,4925,80,0,0,0,176,409,454,633,5,4,0
1364803513.817836,2013-04-01 08:05:13,20130401080513.817836,6,TCP,172.10.1.110,10.0.0.5,3497,80,0,0,0,175,408,453,632,5,4,0
1364803513.7620831,2013-04-01 08:05:13,20130401080513.762083,6,TCP,172.10.1.17,10.1.0.100,5164,80,0,0,0,177,410,455,634,5,4,0
1364803513.7354791,2013-04-01 08:05:13,20130401080513.735479,6,TCP,172.30.2.118,10.0.0.8,9169,80,0,0,0,175,408,453,632,5,4,0
1364803513.723546,2013-04-01 08:05:13,20130401080513.723546,6,TCP,172.10.1.12,10.1.0.75,5163,80,0,0,0,176,409,454,633,5,4,0
1364803513.7203679,2013-04-01 08:05:13,20130401080513.720368,6,TCP,172.10.1.236,10.0.0.7,4923,80,0,0,0,175,408,453,632,5,4,0
1364803513.6894579,2013-04-01 08:05:13,20130401080513.689458,6,TCP,172.10.1.174,10.0.0.9,3495,80,0,0,0,175,408,453,632,5,4,0
1364803513.663022,2013-04-01 08:05:13,20130401080513.663022,6,TCP,172.10.1.34,10.0.0.12,5162,80,0,0,0,176,409,454,633,5,4,0
1364803513.678828,2013-04-01 08:05:13,20130401080513.678828,6,TCP,172.10.1.106,10.0.0.9,3494,80,0,0,0,175,408,453,632,5,4,0
1364803513.5939369,2013-04-01 08:05:13,20130401080513.593937,6,TCP,10.78.90.9,172.30.0.4,2689,80,0,0,0,197,5052,529,5384,6,6,0
1364803513.5940659,2013-04-01 08:05:13,20130401080513.594066,6,TCP,10.13.77.49,172.30.0.4,2688,80,0,0,0,198,7132,584,7572,7,8,0
1364803513.782002,2013-04-01 08:05:13,20130401080513.782002,6,TCP,172.30.1.196,10.0.0.13,9895,80,0,0,0,176,409,454,633,5,4,0
1364803513.5597,2013-04-01 08:05:13,20130401080513.559700,6,TCP,172.30.2.140,10.0.0.7,9160,80,0,0,0,175,408,453,632,5,4,0
1364803513.602716,2013-04-01 08:05:13,20130401080513.602716,6,TCP,172.10.1.46,10.0.0.8,5161,80,0,0,0,175,408,453,632,5,4,0
1364803513.5910721,2013-04-01 08:05:13,20130401080513.591072,6,TCP,172.10.1.49,10.0.0.11,5160,80,0,0,0,176,409,454,633,5,4,0
1364803513.575099,2013-04-01 08:05:13,20130401080513.575099,6,TCP,172.10.1.98,10.0.0.7,5159,80,0,0,0,175,408,453,632,5,4,0
1364803513.5263309,2013-04-01 08:05:13,20130401080513.526331,6,TCP,172.30.1.248,10.0.0.14,6447,80,0,0,0,176,409,454,633,5,4,0
1364803513.5322211,2013-04-01 08:05:13,20130401080513.532221,6,TCP,172.30.2.63,10.0.0.6,9157,80,0,0,0,175,408,453,632,5,4,0
1364803513.5261321,2013-04-01 08:05:13,20130401080513.526132,6,TCP,172.30.2.68,10.0.0.5,9156,80,0,0,0,175,408,453,632,5,4,0
1364803513.489114,2013-04-01 08:05:13,20130401080513.489114,6,TCP,172.10.1.31,10.0.0.8,5158,80,0,0,0,175,408,453,632,5,4,0
1364803513.5127549,2013-04-01 08:05:13,20130401080513.512755,6,TCP,172.10.1.241,10.0.0.12,4918,80,0,0,0,176,409,454,633,5,4,0
1364803513.495384,2013-04-01 08:05:13,20130401080513.495384,6,TCP,172.30.1.12,10.0.0.6,9368,80,0,0,0,175,408,453,632,5,4,0
1364803513.426455,2013-04-01 08:05:13,20130401080513.426455,6,TCP,172.30.1.132,10.0.0.5,9870,80,0,0,3,175,408,453,632,5,4,0
1364803513.4389341,2013-04-01 08:05:13,20130401080513.438934,6,TCP,172.10.1.192,10.1.0.100,3490,80,0,0,0,177,410,455,634,5,4,0
1364803513.4594469,2013-04-01 08:05:13,20130401080513.459447,6,TCP,172.10.2.111,10.0.0.8,3821,80,0,0,0,151,408,429,632,5,4,0
1364803513.465436,2013-04-01 08:05:13,20130401080513.465436,6,TCP,172.30.1.240,10.0.0.7,6443,80,0,0,0,175,408,453,632,5,4,0
1364803513.4451699,2013-04-01 08:05:13,20130401080513.445170,6,TCP,172.10.1.9,10.0.0.10,5157,80,0,0,0,176,409,454,633,5,4,0
1364803513.423413,2013-04-01 08:05:13,20130401080513.423413,6,TCP,172.10.1.82,10.0.0.6,5156,80,0,0,0,175,408,453,632,5,4,0
1364803513.392267,2013-04-01 08:05:13,20130401080513.392267,6,TCP,172.10.1.149,10.0.0.8,3489,80,0,0,0,175,408,453,632,5,4,0
1364803513.4114361,2013-04-01 08:05:13,20130401080513.411436,6,TCP,172.30.2.117,10.0.0.10,9150,80,0,0,0,176,409,454,633,5,4,0
1364803513.3353601,2013-04-01 08:05:13,20130401080513.335360,6,TCP,172.10.1.126,10.0.0.5,3488,80,0,0,0,175,408,453,632,5,4,0
1364803513.314343,2013-04-01 08:05:13,20130401080513.314343,6,TCP,172.10.2.68,10.0.0.8,3816,80,0,0,0,151,408,429,632,5,4,0
1364803513.2492549,2013-04-01 08:05:13,20130401080513.249255,6,TCP,172.10.2.64,10.0.0.8,3813,80,0,0,0,151,408,429,632,5,4,0
1364803513.2381721,2013-04-01 08:05:13,20130401080513.238172,6,TCP,172.10.1.232,10.0.0.11,4911,80,0,0,0,176,409,454,633,5,4,0
1364803513.231544,2013-04-01 08:05:13,20130401080513.231544,6,TCP,172.10.1.220,10.0.0.8,4910,80,0,0,0,175,408,453,632,5,4,0
1364803513.202884,2013-04-01 08:05:13,20130401080513.202884,6,TCP,172.10.1.155,10.0.0.10,3484,80,0,0,0,176,409,454,633,5,4,0
1364803513.207973,2013-04-01 08:05:13,20130401080513.207973,6,TCP,172.30.1.39,10.0.0.10,9338,80,0,0,0,176,409,454,633,5,4,0
1364803513.166894,2013-04-01 08:05:13,20130401080513.166894,6,TCP,172.10.1.127,10.0.0.13,3483,80,0,0,0,176,409,454,633,5,4,0
1364803513.1719861,2013-04-01 08:05:13,20130401080513.171986,6,TCP,172.10.1.228,10.0.0.9,4909,80,0,0,0,175,408,453,632,5,4,0
1364803513.164552,2013-04-01 08:05:13,20130401080513.164552,6,TCP,172.10.1.246,10.1.0.77,4908,80,0,0,0,176,409,454,633,5,4,0
1364803513.1972921,2013-04-01 08:05:13,20130401080513.197292,6,TCP,172.30.2.120,10.0.0.14,9138,80,0,0,0,176,409,454,633,5,4,0
1364803513.1275129,2013-04-01 08:05:13,20130401080513.127513,6,TCP,172.10.1.140,10.0.0.12,3482,80,0,0,0,176,409,454,633,5,4,0
1364803513.183367,2013-04-01 08:05:13,20130401080513.183367,6,TCP,172.30.1.206,10.0.0.6,6435,80,0,0,0,175,408,453,632,5,4,0
1364803513.086869,2013-04-01 08:05:13,20130401080513.086869,6,TCP,172.30.1.89,10.0.0.14,9330,80,0,0,0,176,409,454,633,5,4,0
1364803513.075455,2013-04-01 08:05:13,20130401080513.075455,6,TCP,172.30.1.9,10.0.0.7,9325,80,0,0,0,175,408,453,632,5,4,0
1364803514.964541,2013-04-01 08:05:14,20130401080514.964541,6,TCP,172.10.1.18,10.0.0.12,5175,80,0,0,0,176,409,454,633,5,4,0
1364803514.9552529,2013-04-01 08:05:14,20130401080514.955253,6,TCP,172.30.1.222,10.0.0.10,6463,80,0,0,0,176,409,454,633,5,4,0
1364803514.9404769,2013-04-01 08:05:14,20130401080514.940477,6,TCP,172.10.2.119,10.0.0.7,3890,80,0,0,0,151,408,429,632,5,4,0
1364803514.9187119,2013-04-01 08:05:14,20130401080514.918712,6,TCP,172.10.1.60,10.0.0.10,5174,80,0,0,0,176,409,454,633,5,4,0
1364803514.8664551,2013-04-01 08:05:14,20130401080514.866455,6,TCP,172.10.1.30,10.0.0.12,5173,80,0,0,0,176,409,454,633,5,4,0
1364803514.883023,2013-04-01 08:05:14,20130401080514.883023,6,TCP,172.30.1.209,10.0.0.6,6462,80,0,0,0,175,408,453,632,5,4,0
1364803514.870414,2013-04-01 08:05:14,20130401080514.870414,6,TCP,172.30.2.86,10.0.0.11,9209,80,0,0,0,176,409,454,633,5,4,0
1364803514.850915,2013-04-01 08:05:14,20130401080514.850915,6,TCP,172.30.1.218,10.0.0.13,6460,80,0,0,0,176,409,454,633,5,4,0
1364803514.7916679,2013-04-01 08:05:14,20130401080514.791668,6,TCP,172.30.2.64,10.0.0.10,9205,80,0,0,0,176,409,454,633,5,4,0
1364803514.792701,2013-04-01 08:05:14,20130401080514.792701,6,TCP,172.10.2.55,10.0.0.10,3885,80,0,0,0,152,409,430,633,5,4,0
1364803514.7575409,2013-04-01 08:05:14,20130401080514.757541,6,TCP,172.30.2.110,10.0.0.13,9202,80,0,0,0,176,409,454,633,5,4,0
1364803514.7115719,2013-04-01 08:05:14,20130401080514.711572,6,TCP,172.10.1.161,10.0.0.8,3519,80,0,0,0,175,408,453,632,5,4,0
1364803514.753576,2013-04-01 08:05:14,20130401080514.753576,6,TCP,172.30.2.96,10.0.0.7,9197,80,0,0,0,175,408,453,632,5,4,0
1364803514.6016829,2013-04-01 08:05:14,20130401080514.601683,6,TCP,10.76.193.22,172.20.0.15,2695,80,0,0,0,188,49560,1384,51620,22,38,0
1364803514.595962,2013-04-01 08:05:14,20130401080514.595962,6,TCP,172.30.2.123,10.0.0.14,9194,80,0,0,0,176,409,454,633,5,4,0
1364803514.656311,2013-04-01 08:05:14,20130401080514.656311,6,TCP,172.30.2.52,10.0.0.5,9193,80,0,0,0,175,408,453,632,5,4,0
1364803514.5592051,2013-04-01 08:05:14,20130401080514.559205,6,TCP,10.57.84.109,172.20.0.15,2692,80,0,0,0,187,6934,573,7374,7,8,0
1364803514.590071,2013-04-01 08:05:14,20130401080514.590071,6,TCP,172.10.2.70,10.0.0.6,3876,80,0,0,0,151,408,429,632,5,4,0
1364803514.5746989,2013-04-01 08:05:14,20130401080514.574699,6,TCP,172.30.2.55,10.0.0.11,9191,80,0,0,0,176,409,454,633,5,4,0
1364803514.4679301,2013-04-01 08:05:14,20130401080514.467930,6,TCP,172.30.2.91,10.0.0.9,9189,80,0,0,0,175,408,453,632,5,4,0
1364803514.454957,2013-04-01 08:05:14,20130401080514.454957,6,TCP,172.30.2.58,10.1.0.76,9188,80,0,0,0,176,409,454,633,5,4,0
1364803514.366257,2013-04-01 08:05:14,20130401080514.366257,6,TCP,172.10.2.140,10.0.0.10,3865,80,0,0,0,152,409,430,633,5,4,0
1364803514.2822089,2013-04-01 08:05:14,20130401080514.282209,6,TCP,172.30.1.169,10.0.0.9,9894,80,0,0,0,175,408,453,632,5,4,0
1364803514.355422,2013-04-01 08:05:14,20130401080514.355422,6,TCP,172.10.2.106,10.0.0.10,3864,80,0,0,0,152,409,430,633,5,4,0
1364803514.283196,2013-04-01 08:05:14,20130401080514.283196,6,TCP,172.10.1.104,10.1.0.77,3504,80,0,0,0,176,409,454,633,5,4,0
1364803514.2326391,2013-04-01 08:05:14,20130401080514.232639,6,TCP,172.10.2.124,10.0.0.9,3861,80,0,0,0,151,408,429,632,5,4,0
1364803514.206125,2013-04-01 08:05:14,20130401080514.206125,6,TCP,172.10.1.168,10.1.0.100,3501,80,0,0,0,177,410,455,634,5,4,0
1364803514.2168081,2013-04-01 08:05:14,20130401080514.216808,6,TCP,172.10.1.207,10.0.0.6,4928,80,0,0,0,175,408,453,632,5,4,0
1364803514.211638,2013-04-01 08:05:14,20130401080514.211638,6,TCP,172.10.2.69,10.0.0.8,3860,80,0,0,0,151,408,429,632,5,4,0
1364803514.177923,2013-04-01 08:05:14,20130401080514.177923,6,TCP,172.10.1.186,10.0.0.8,3500,80,0,0,0,175,408,453,632,5,4,0
1364803514.1900561,2013-04-01 08:05:14,20130401080514.190056,6,TCP,172.10.2.121,10.0.0.7,3859,80,0,0,0,151,408,429,632,5,4,0
1364803514.134603,2013-04-01 08:05:14,20130401080514.134603,6,TCP,172.10.1.115,10.0.0.14,3499,80,0,0,0,176,409,454,633,5,4,0
1364803514.1097889,2013-04-01 08:05:14,20130401080514.109789,6,TCP,172.10.1.64,10.0.0.6,5172,80,0,0,0,175,408,453,632,5,4,0
1364803514.0555329,2013-04-01 08:05:14,20130401080514.055533,6,TCP,172.10.1.92,10.0.0.12,5171,80,0,0,0,176,409,454,633,5,4,0
1364803515.983501,2013-04-01 08:05:15,20130401080515.983501,6,TCP,172.30.2.92,10.0.0.14,9250,80,0,0,0,176,409,454,633,5,4,0
1364803515.9650819,2013-04-01 08:05:15,20130401080515.965082,6,TCP,172.30.1.217,10.0.0.9,6481,80,0,0,0,175,408,453,632,5,4,0
1364803515.975615,2013-04-01 08:05:15,20130401080515.975615,6,TCP,172.30.1.251,10.0.0.11,6480,80,0,0,0,176,409,454,633,5,4,0
1364803515.917629,2013-04-01 08:05:15,20130401080515.917629,6,TCP,172.30.2.80,10.0.0.6,9248,80,0,0,0,175,408,453,632,5,4,0
1364803515.8879671,2013-04-01 08:05:15,20130401080515.887967,6,TCP,172.10.1.190,10.0.0.13,3564,80,0,0,0,176,409,454,633,5,4,0
1364803515.8313141,2013-04-01 08:05:15,20130401080515.831314,6,TCP,172.30.1.220,10.0.0.8,6471,80,0,0,0,175,408,453,632,5,4,0
1364803515.9269459,2013-04-01 08:05:15,20130401080515.926946,6,TCP,172.30.1.205,10.0.0.14,6469,80,0,0,0,176,409,454,633,5,4,0
1364803515.598525,2013-04-01 08:05:15,20130401080515.598525,6,TCP,10.78.90.9,172.30.0.4,2699,80,0,0,0,197,12073,691,12675,9,11,0
1364803515.5972071,2013-04-01 08:05:15,20130401080515.597207,6,TCP,172.10.1.153,10.0.0.6,3553,80,0,0,0,175,408,453,632,5,4,0
1364803515.4531529,2013-04-01 08:05:15,20130401080515.453153,6,TCP,172.10.1.41,10.0.0.7,5188,80,0,0,0,175,408,453,632,5,4,0
1364803515.4684279,2013-04-01 08:05:15,20130401080515.468428,6,TCP,172.10.1.253,10.0.0.11,4933,80,0,0,0,176,409,454,633,5,4,0
1364803515.4453681,2013-04-01 08:05:15,20130401080515.445368,6,TCP,172.10.1.68,10.0.0.7,5187,80,0,0,0,175,408,453,632,5,4,0
1364803515.4252009,2013-04-01 08:05:15,20130401080515.425201,6,TCP,172.10.1.235,10.0.0.9,4932,80,0,0,0,175,408,453,632,5,4,0
1364803515.3942101,2013-04-01 08:05:15,20130401080515.394210,6,TCP,172.10.2.62,10.0.0.12,3910,80,0,0,0,152,409,430,633,5,4,0
1364803515.403039,2013-04-01 08:05:15,20130401080515.403039,6,TCP,172.10.1.5,10.0.0.8,5186,80,0,0,0,175,408,453,632,5,4,0
1364803515.3910079,2013-04-01 08:05:15,20130401080515.391008,6,TCP,172.10.1.90,10.1.0.77,5185,80,0,0,0,176,409,454,633,5,4,0
1364803515.372689,2013-04-01 08:05:15,20130401080515.372689,6,TCP,172.10.1.218,10.0.0.9,4930,80,0,0,0,175,408,453,632,5,4,0
1364803515.3480921,2013-04-01 08:05:15,20130401080515.348092,6,TCP,172.10.2.48,10.0.0.8,3909,80,0,0,0,151,408,429,632,5,4,0
1364803515.323874,2013-04-01 08:05:15,20130401080515.323874,6,TCP,172.10.1.69,10.0.0.7,5184,80,0,0,0,175,408,453,632,5,4,0
1364803515.3024631,2013-04-01 08:05:15,20130401080515.302463,6,TCP,172.10.1.112,10.0.0.11,3545,80,0,0,0,176,409,454,633,5,4,0
1364803515.3028109,2013-04-01 08:05:15,20130401080515.302811,6,TCP,172.10.1.16,10.0.0.11,5183,80,0,0,0,176,409,454,633,5,4,0
1364803515.2839911,2013-04-01 08:05:15,20130401080515.283991,6,TCP,172.10.2.59,10.0.0.8,3908,80,0,0,0,151,408,429,632,5,4,0
1364803515.2946301,2013-04-01 08:05:15,20130401080515.294630,6,TCP,172.10.1.27,10.0.0.7,5182,80,0,0,0,175,408,453,632,5,4,0
1364803515.255528,2013-04-01 08:05:15,20130401080515.255528,6,TCP,172.10.2.129,10.0.0.10,3906,80,0,0,0,152,409,430,633,5,4,0
1364803515.2123649,2013-04-01 08:05:15,20130401080515.212365,6,TCP,172.10.1.79,10.0.0.6,5181,80,0,0,0,175,408,453,632,5,4,0
1364803515.195642,2013-04-01 08:05:15,20130401080515.195642,6,TCP,172.10.2.96,10.0.0.9,3904,80,0,0,0,151,408,429,632,5,4,0
1364803515.199784,2013-04-01 08:05:15,20130401080515.199784,6,TCP,172.10.1.88,10.0.0.8,5180,80,0,0,0,175,408,453,632,5,4,0
1364803515.1211679,2013-04-01 08:05:15,20130401080515.121168,6,TCP,172.10.1.8,10.1.0.100,5179,80,0,0,0,177,410,455,634,5,4,0
1364803515.0713029,2013-04-01 08:05:15,20130401080515.071303,6,TCP,172.30.2.72,10.0.0.6,9219,80,0,0,0,175,408,453,632,5,4,0
1364803515.1121869,2013-04-01 08:05:15,20130401080515.112187,6,TCP,172.10.1.87,10.0.0.11,5178,80,0,0,0,176,409,454,633,5,4,0
1364803515.059274,2013-04-01 08:05:15,20130401080515.059274,6,TCP,172.30.2.78,10.0.0.10,9213,80,0,0,0,176,409,454,633,5,4,0
1364803515.0749519,2013-04-01 08:05:15,20130401080515.074952,6,TCP,172.10.2.135,10.0.0.12,3899,80,0,0,0,152,409,430,633,5,4,0
1364803515.025281,2013-04-01 08:05:15,20130401080515.025281,6,TCP,172.10.1.51,10.0.0.9,5176,80,0,0,0,175,408,453,632,5,4,0
1364803515.049695,2013-04-01 08:05:15,20130401080515.049695,6,TCP,172.10.1.77,10.0.0.8,5177,80,0,0,0,175,408,453,632,5,4,0
1364803516.9971321,2013-04-01 08:05:16,20130401080516.997132,6,TCP,172.10.1.101,10.0.0.6,3607,80,0,0,0,175,408,453,632,5,4,0
1364803516.9864509,2013-04-01 08:05:16,20130401080516.986451,6,TCP,172.10.1.136,10.0.0.13,3606,80,0,0,0,176,409,454,633,5,4,0
1364803516.9613869,2013-04-01 08:05:16,20130401080516.961387,6,TCP,172.10.1.152,10.0.0.14,3605,80,0,0,0,176,409,454,633,5,4,0
1364803516.8897591,2013-04-01 08:05:16,20130401080516.889759,6,TCP,172.10.1.40,10.1.0.75,5201,80,0,0,0,176,409,454,633,5,4,0
1364803516.940289,2013-04-01 08:05:16,20130401080516.940289,6,TCP,172.30.1.77,10.1.0.75,9434,80,0,0,0,176,409,454,633,5,4,0
1364803516.854768,2013-04-01 08:05:16,20130401080516.854768,6,TCP,172.10.1.76,10.0.0.10,5200,80,0,0,0,176,409,454,633,5,4,0
1364803516.8542731,2013-04-01 08:05:16,20130401080516.854273,6,TCP,172.10.1.137,10.0.0.7,3602,80,0,0,0,175,408,453,632,5,4,0
1364803516.8493919,2013-04-01 08:05:16,20130401080516.849392,6,TCP,172.30.1.74,10.0.0.8,9431,80,0,0,0,175,408,453,632,5,4,0
1364803516.7966199,2013-04-01 08:05:16,20130401080516.796620,6,TCP,172.10.1.66,10.0.0.14,5199,80,0,0,0,176,409,454,633,5,4,0
1364803516.816514,2013-04-01 08:05:16,20130401080516.816514,6,TCP,172.30.1.63,10.0.0.8,9428,80,0,0,0,175,408,453,632,5,4,0
1364803516.8025081,2013-04-01 08:05:16,20130401080516.802508,6,TCP,172.30.1.32,10.0.0.10,9427,80,0,0,0,176,409,454,633,5,4,0
1364803516.7931719,2013-04-01 08:05:16,20130401080516.793172,6,TCP,172.30.1.45,10.0.0.10,9426,80,0,0,0,176,409,454,633,5,4,0
1364803516.78667,2013-04-01 08:05:16,20130401080516.786670,6,TCP,172.30.1.79,10.0.0.5,9425,80,0,0,0,175,408,453,632,5,4,0
1364803516.7393529,2013-04-01 08:05:16,20130401080516.739353,6,TCP,172.10.1.11,10.0.0.11,5198,80,0,0,0,176,409,454,633,5,4,0
1364803516.756989,2013-04-01 08:05:16,20130401080516.756989,6,TCP,172.10.1.141,10.1.0.75,3598,80,0,0,0,176,409,454,633,5,4,0
1364803516.7675109,2013-04-01 08:05:16,20130401080516.767511,6,TCP,172.30.1.41,10.1.0.75,9422,80,0,0,0,176,409,454,633,5,4,0
1364803516.719053,2013-04-01 08:05:16,20130401080516.719053,6,TCP,172.10.2.54,10.0.0.11,3935,80,0,0,0,152,409,430,633,5,4,0
1364803516.6866751,2013-04-01 08:05:16,20130401080516.686675,6,TCP,172.10.1.1,10.0.0.10,5197,80,0,0,0,176,409,454,633,5,4,0
1364803516.701081,2013-04-01 08:05:16,20130401080516.701081,6,TCP,172.30.1.49,10.0.0.10,9419,80,0,0,0,176,409,454,633,5,4,0
1364803516.695092,2013-04-01 08:05:16,20130401080516.695092,6,TCP,172.30.1.8,10.0.0.11,9418,80,0,0,0,176,409,454,633,5,4,0
1364803516.6498721,2013-04-01 08:05:16,20130401080516.649872,6,TCP,172.10.1.48,10.0.0.6,5196,80,0,0,0,175,408,453,632,5,4,0
1364803516.6027091,2013-04-01 08:05:16,20130401080516.602709,6,TCP,10.76.193.22,172.20.0.15,2705,80,0,0,0,188,49560,1384,51620,22,38,0
1364803516.6356831,2013-04-01 08:05:16,20130401080516.635683,6,TCP,172.30.1.38,10.0.0.11,9415,80,0,0,0,176,409,454,633,5,4,0
1364803516.6269569,2013-04-01 08:05:16,20130401080516.626957,6,TCP,172.30.1.23,10.0.0.11,9413,80,0,0,0,176,409,454,633,5,4,0
1364803516.5688219,2013-04-01 08:05:16,20130401080516.568822,6,TCP,10.57.84.109,172.20.0.15,2702,80,0,0,0,192,25596,956,26738,14,21,0
1364803516.602695,2013-04-01 08:05:16,20130401080516.602695,6,TCP,172.10.1.99,10.1.0.100,5195,80,0,0,0,177,410,455,634,5,4,0
1364803516.554179,2013-04-01 08:05:16,20130401080516.554179,6,TCP,172.30.2.147,10.0.0.8,9297,80,0,0,0,175,408,453,632,5,4,0
1364803516.596524,2013-04-01 08:05:16,20130401080516.596524,6,TCP,172.10.1.3,10.0.0.8,5194,80,0,0,0,175,408,453,632,5,4,0
1364803516.554184,2013-04-01 08:05:16,20130401080516.554184,6,TCP,172.30.1.56,10.0.0.6,9411,80,0,0,0,175,408,453,632,5,4,0
1364803516.5796361,2013-04-01 08:05:16,20130401080516.579636,6,TCP,172.10.1.55,10.1.0.76,5193,80,0,0,0,176,409,454,633,5,4,0
1364803516.528125,2013-04-01 08:05:16,20130401080516.528125,6,TCP,172.30.2.104,10.0.0.7,9295,80,0,0,0,175,408,453,632,5,4,0
1364803516.5092571,2013-04-01 08:05:16,20130401080516.509257,6,TCP,172.30.2.81,10.0.0.8,9293,80,0,0,0,175,408,453,632,5,4,0
1364803516.5058119,2013-04-01 08:05:16,20130401080516.505812,6,TCP,172.10.1.54,10.0.0.5,5192,80,0,0,0,175,408,453,632,5,4,0
1364803516.5185111,2013-04-01 08:05:16,20130401080516.518511,6,TCP,172.30.1.36,10.0.0.12,9408,80,0,0,0,176,409,454,633,5,4,0
1364803516.5205359,2013-04-01 08:05:16,20130401080516.520536,6,TCP,172.10.2.91,10.0.0.14,3920,80,0,0,0,152,409,430,633,5,4,0
1364803516.5008719,2013-04-01 08:05:16,20130401080516.500872,6,TCP,172.30.1.52,10.0.0.5,9407,80,0,0,0,175,408,453,632,5,4,0
1364803516.4986229,2013-04-01 08:05:16,20130401080516.498623,6,TCP,172.30.1.33,10.0.0.7,9405,80,0,0,0,175,408,453,632,5,4,0
1364803516.498024,2013-04-01 08:05:16,20130401080516.498024,6,TCP,172.30.1.27,10.0.0.5,9404,80,0,0,0,175,408,453,632,5,4,0
1364803516.4503131,2013-04-01 08:05:16,20130401080516.450313,6,TCP,172.10.1.50,10.0.0.8,5191,80,0,0,0,175,408,453,632,5,4,0
1364803516.4337981,2013-04-01 08:05:16,20130401080516.433798,6,TCP,172.10.1.80,10.1.0.75,5190,80,0,0,0,176,409,454,633,5,4,0
1364803516.387763,2013-04-01 08:05:16,20130401080516.387763,6,TCP,172.30.1.7,10.0.0.14,9384,80,0,0,2,176,409,454,633,5,4,0
1364803516.3746929,2013-04-01 08:05:16,20130401080516.374693,6,TCP,172.10.1.250,10.1.0.75,4937,80,0,0,0,176,409,454,633,5,4,0
1364803516.371841,2013-04-01 08:05:16,20130401080516.371841,6,TCP,172.30.2.94,10.0.0.7,9285,80,0,0,0,175,408,453,632,5,4,0
1364803516.3901081,2013-04-01 08:05:16,20130401080516.390108,6,TCP,172.10.1.230,10.0.0.6,4936,80,0,0,0,175,408,453,632,5,4,0
1364803516.376632,2013-04-01 08:05:16,20130401080516.376632,6,TCP,172.10.1.95,10.1.0.77,5189,80,0,0,0,176,409,454,633,5,4,0
1364803516.344687,2013-04-01 08:05:16,20130401080516.344687,6,TCP,172.30.1.65,10.0.0.10,9379,80,0,0,2,176,409,454,633,5,4,0
1364803516.39535,2013-04-01 08:05:16,20130401080516.395350,6,TCP,172.10.2.144,10.0.0.8,3915,80,0,0,0,151,408,429,632,5,4,0
1364803516.3261991,2013-04-01 08:05:16,20130401080516.326199,6,TCP,172.30.2.89,10.0.0.6,9283,80,0,0,0,175,408,453,632,5,4,0
